"EXPERIMENT","EVENNESS_CONTROL","RATIO","EXTRACTED_RESOURCES","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","NUM_DETECTORS","NUM_EXTRACTORS","NUM_TRANSPORTERS","SIGNAL_SENT","SIGNAL_RECEIVED"
4031,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"d",9046,1,0.569934451612903,101.520068,402.363281,17279.943359,662.17355,4,8,12,103852,55683
4032,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"d",3290,1,0.584161909090909,8.775019,868.34375,4908.097656,342.525862,4,8,12,159294,145998
4033,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"r",12217,1,0.769720258064516,46.151985,1294.59375,15143.742187,399.219182,4,8,12,443469,114059
4034,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"d",3548,1,0.629971545454545,24.134948,29.0625,4971.914062,389.794672,4,8,12,9031,2526
4035,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"r",4428,1,0.786221545454545,11.188944,42.015625,6231.96875,158.149771,4,8,12,7441,3899
4036,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"r",37467,1,0.78685735483871,126.77766,2386.417968,17194.796875,528.120488,4,8,12,670678,355475
4037,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"r",38134,1,0.800865247311828,117.437253,234.628906,16455.763671,480.295685,4,8,12,70354,21697
4038,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"d",3688,1,0.654829545454545,19.430313,128.435546,4349.910156,176.365058,4,8,12,48957,11027
4039,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"r",36036,1,0.756804430107527,111.683003,220.574218,16938.152343,590.668546,4,8,12,53389,19700
4040,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"d",4605,0.515151515151515,0.272549696969697,63.372019,55.958984,3724.519531,292.378947,4,8,12,18726,5703
4041,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"r",12250,1,0.725023666666667,28.907853,25.464843,6545.216796,230.404076,4,8,12,7140,2118
4042,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"d",3003,0.909090909090909,0.533203090909091,65.427856,80.99414,4289.447265,381.790799,4,8,12,38569,2330
4043,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"d",8808,0.354838709677419,0.184979827956989,158.39907,106.960937,17329.990234,1482.551104,4,8,12,26692,11082
4044,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"r",13008,1,0.769886333333333,39.034176,60.988281,6576.714843,148.793788,4,8,12,23045,5095
4045,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"r",13278,1,0.785866454545454,36.260567,31.533203,5826.789062,198.253209,4,8,12,6507,3025
4046,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"d",9054,0.935483870967742,0.570438483870968,84.882633,953.912109,15069.603515,1058.603183,4,8,12,454971,24754
4047,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"d",8710,0.387096774193548,0.182921698924731,149.334355,41.011718,18260.93164,1479.252502,4,8,12,17204,2484
4048,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"r",36109,1,0.75833752688172,104.56443,126.410156,17582.693359,570.11139,4,8,12,41509,12370
4049,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"d",9814,0.473118279569892,0.206107182795699,172.974567,264.142578,18208.818359,1200.970724,4,8,12,69966,27917
4050,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"d",2875,0.393939393939394,0.170158606060606,61.239587,23.310546,3459.142578,779.356026,4,8,12,9813,1513
4051,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"r",37030,1,0.77767976344086,138.424703,557.396484,16648.115234,565.652673,4,8,12,229072,41101
4052,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"d",3226,1,0.572798272727273,32.111392,26.140625,4207.80664,389.653295,4,8,12,7856,2887
4053,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"r",4724,1,0.838778363636364,5.402287,42.4375,6420.189453,167.535344,4,8,12,10568,4656
4054,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"d",7740,0.903225806451613,0.487651193548387,111.761292,80.412109,16467.453125,932.48396,4,8,12,28910,6970
4055,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"d",3331,1,0.591441727272727,16.195426,486.65039,4358.505859,371.571672,4,8,12,177791,52376
4056,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"r",12645,1,0.796685967741936,29.376358,54.33789,16478.699218,332.400794,4,8,12,19689,5393
4057,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"d",3316,1,0.588778363636364,26.367806,43.951171,6124.439453,354.110056,4,8,12,9292,4761
4058,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"r",4361,1,0.774325272727273,10.721177,26.578125,6059.287109,188.253116,4,8,12,8113,2016
4059,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"d",14067,0.602150537634409,0.295425903225806,160.984016,65.173828,17498.708984,1240.132867,4,8,12,26258,4215
4060,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"d",5072,0.454545454545455,0.300189393939394,45.025506,37.242187,5109.253906,404.393042,4,8,12,11194,4269
4061,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"d",8622,0.903225806451613,0.543220741935484,149.831838,45.068359,16659.93164,1178.485511,4,8,12,17280,3116
4062,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"r",34545,1,0.725491430107527,128.591048,56.486328,17798.271484,515.792183,4,8,12,15160,4357
4063,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"r",12303,1,0.775138580645161,38.753312,114.041015,16426.734375,397.517768,4,8,12,34408,11265
4064,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"r",4174,1,0.741122090909091,8.062474,58.875,5391.986328,202.848039,4,8,12,12561,4885
4065,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"d",7197,0.757575757575758,0.425958787878788,49.121948,548.308593,3852.261718,465.060922,4,8,12,238341,32671
4066,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"d",8611,0.935483870967742,0.542527709677419,143.868613,506.605468,17641.748046,1102.290816,4,8,12,168888,54512
4067,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"r",12499,1,0.787487387096774,30.604307,81.597656,17718.40625,372.236363,4,8,12,25694,5429
4068,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"r",4739,1,0.841441727272727,10.402659,34.126953,5660.253906,129.407665,4,8,12,8812,3391
4069,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"r",12716,1,0.801159258064516,52.746066,79.046875,16708.892578,397.400326,4,8,12,29474,5554
4070,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"r",12613,1,0.794669838709677,34.560686,101.226562,16931.347656,416.86776,4,8,12,26260,9041
4071,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"r",13182,1,0.780184636363636,32.856457,530.607421,6230.265625,223.954239,4,8,12,196951,53910
4072,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"d",7840,0.903225806451613,0.493951580645161,82.690621,1271.5625,17743.011718,902.77707,4,8,12,274213,138347
4073,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"r",4320,1,0.767045454545455,9.420624,251.654296,6696.152343,152.585457,4,8,12,49232,33387
4074,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"r",4297,1,0.762961636363636,4.965625,522.201171,5723.824218,176.50707,4,8,12,91554,61834
4075,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"r",36499,1,0.766528053763441,130.506569,53.443359,17086.505859,515.139213,4,8,12,18405,4301
4076,"m","1:2:3","p","a","s","t",3,8,625,93,12,78,"d",11037,0.526881720430108,0.231791827956989,188.896211,41.154296,17418.28125,1392.76017,4,8,12,15125,3767
4077,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"d",3457,0.363636363636364,0.204604636363636,74.180264,294.835937,3688.644531,343.228723,4,8,12,87493,36351
4078,"m","1:2:3","p","a","s","t",3,8,225,33,4,28,"r",13523,1,0.800366939393939,32.701818,28.916015,6230.074218,176.905687,4,8,12,5263,2537
4079,"m","1:2:3","p","a","s","t",3,8,225,11,4,28,"d",3470,1,0.616122090909091,13.616887,185.578125,4195.207031,313.726072,4,8,12,38829,19587
4080,"m","1:2:3","p","a","s","t",3,8,625,31,12,78,"r",12461,1,0.785093225806452,51.365048,585.935546,16069.396484,448.756809,4,8,12,134432,73572
4081,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",12213,1,0.722833787878788,46.341054,138.757812,5614.49414,254.829153,4,12,8,27270,16875
4082,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",12757,1,0.803742419354839,39.530358,510.585937,17107.875,526.720625,4,12,8,170981,62869
4083,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",4552,0.484848484848485,0.269412848484849,66.361851,42.201171,5477.730468,241.567061,4,12,8,10216,5023
4084,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",34464,1,0.723790311827957,166.256008,514.095703,16641.746093,742.636395,4,12,8,148420,65559
4085,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",5941,0.806451612903226,0.374306935483871,144.806383,70.984375,16617.449218,1332.933582,4,12,8,20787,6234
4086,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",5482,0.301075268817204,0.115129365591398,194.409888,502.511718,17232.240234,1175.208563,4,12,8,124017,62089
4087,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4051,1,0.719282636363636,13.927855,55.716796,5320.908203,259.533941,4,12,8,11473,6531
4088,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",11606,1,0.686908121212121,47.322254,64.576171,6179.15625,282.181848,4,12,8,7551,3967
4089,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",3941,0.545454545454545,0.233250454545455,69.562875,128.375,5263.257812,402.895178,4,12,8,26480,13983
4090,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",3313,1,0.588245727272727,27.73979,226.580078,5146.208984,376.279193,4,12,8,66617,30350
4091,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2009,0.636363636363636,0.356711636363636,47.950418,31.662109,4745.1875,253.028436,4,12,8,13758,1801
4092,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",12014,1,0.756930419354839,58.836433,100.935546,18842.859375,676.627564,4,12,8,18698,8517
4093,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2480,0.818181818181818,0.440340818181818,46.349546,52.623046,4513.873046,239.573333,4,12,8,11343,4998
4094,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",9672,0.408602150537634,0.203124989247312,159.629619,66.792968,20805.638671,1241.803121,4,12,8,26552,4914
4095,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",6458,0.301075268817204,0.135626677419355,178.286517,73.486328,16941.751953,1362.080967,4,12,8,20115,6080
4096,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",11284,0.440860215053763,0.236979161290323,153.992167,63.537109,21008.521484,1327.197575,4,12,8,23263,4470
4097,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4194,1,0.744673272727273,14.129685,60.175781,5892.658203,248.32417,4,12,8,12098,5890
4098,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4506,1,0.800071,13.124739,30.058593,6162.824218,246.364135,4,12,8,7979,3099
4099,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",12727,1,0.801852290322581,59.663817,97.736328,17091.833984,581.477102,4,12,8,22566,8411
4100,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",8351,0.903225806451613,0.52614664516129,148.736804,43.419921,15539.203125,1234.934503,4,12,8,12769,3097
4101,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",2566,0.303030303030303,0.151870242424242,74.39188,44.09375,5270.751953,453.776,4,12,8,13415,4733
4102,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2146,0.909090909090909,0.381036909090909,33.74466,78.876953,4428.033203,341.403973,4,12,8,20383,11043
4103,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4410,1,0.783025545454546,17.45708,54.27539,6015.253906,230.873045,4,12,8,10857,5098
4104,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2112,0.727272727272727,0.375,54.642409,75.36914,4976.107421,329.626535,4,12,8,15179,8028
4105,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4296,1,0.762784090909091,13.61307,47.916015,5761.144531,217.09485,4,12,8,11323,5060
4106,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",12202,1,0.722182757575758,49.282217,99.736328,6910.828125,249.326395,4,12,8,11708,7568
4107,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",6855,0.838709677419355,0.431892612903226,101.327854,375.279296,20629.507812,981.490247,4,12,8,121747,47637
4108,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",6050,0.774193548387097,0.381174387096774,163.578917,51.292968,17687.908203,938.531524,4,12,8,14685,4713
4109,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",8521,0.408602150537634,0.178952451612903,206.241601,54.808593,19059.613281,1030.75673,4,12,8,17974,3884
4110,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",7171,0.870967741935484,0.451801903225806,133.924289,77.642578,18554.490234,935.680906,4,12,8,26555,6884
4111,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4122,1,0.731889181818182,15.19112,35.652343,6227.708984,258.743589,4,12,8,7194,3165
4112,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",5640,0.67741935483871,0.355342709677419,163.086237,95.001953,16668.341796,1229.42086,4,12,8,36012,8740
4113,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",11704,1,0.692708303030303,54.10098,40.408203,5607.417968,251.416693,4,12,8,10151,3657
4114,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",5644,0.709677419354839,0.355594741935484,101.767872,729.685546,13643.326171,1000.946622,4,12,8,184232,108464
4115,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",1858,0.242424242424242,0.109966848484848,67.986441,60.15625,4669.814453,585.65637,4,12,8,17417,7385
4116,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",32734,0.989247311827957,0.687457989247312,139.532782,236.638671,17015.742187,728.541841,4,12,8,60389,18841
4117,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",3085,1,0.547762727272727,26.274349,31.470703,5187.757812,457.988888,4,12,8,8324,3302
4118,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4205,1,0.746626363636364,18.970424,139.746093,7046.085937,258.303921,4,12,8,15327,9754
4119,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2985,1,0.530007090909091,16.072205,102.341796,5125.408203,498.598749,4,12,8,29133,12463
4120,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",12108,1,0.762852806451613,79.350897,714.898437,17176.039062,616.120265,4,12,8,117597,76595
4121,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4219,1,0.749112181818182,6.699423,55.646484,6336.21289,238.758293,4,12,8,8370,4875
4122,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",3363,0.182795698924731,0.0706275161290323,190.240445,47.976562,15428.767578,1272.55,4,12,8,21184,2490
4123,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",3316,1,0.588778363636364,26.822221,737.183593,5453.074218,185.966896,4,12,8,306111,58235
4124,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",31176,0.967741935483871,0.654737892473118,147.3911,119.814453,19287.642578,710.30213,4,12,8,28536,9492
4125,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4278,1,0.759588,17.343469,248.33789,5444.435546,197.878597,4,12,8,62351,34330
4126,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",11685,1,0.691583787878788,40.615304,53.271484,6218.798828,248.217434,4,12,8,7346,3388
4127,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",7515,0.43010752688172,0.157825096774194,177.599261,63.02539,19911.382812,1305.767468,4,12,8,24701,4758
4128,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",30271,0.989247311827957,0.635731677419355,193.798813,82.646484,16530.091796,780.145863,4,12,8,21422,6866
4129,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2557,0.909090909090909,0.454012727272727,30.512771,31.230468,4524.402343,563.977547,4,12,8,8232,3427
4130,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",11561,1,0.684244787878788,44.933013,55.888671,5697.871093,261.338709,4,12,8,11033,5740
4131,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",6455,0.32258064516129,0.135563666666667,179.158829,40.623046,19470.3125,1547.719851,4,12,8,15178,2559
4132,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",32550,1,0.683593741935484,189.700195,481.771484,17931.439453,793.928086,4,12,8,100592,52237
4133,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",3249,1,0.576882090909091,29.910614,116.630859,5142.880859,264.808108,4,12,8,24831,13363
4134,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",6483,0.806451612903226,0.408455129032258,113.669243,66.435546,17997.023437,901.1575,4,12,8,23320,5516
4135,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",6051,0.606060606060606,0.358132090909091,68.114558,64.876953,6277.164062,481.478534,4,12,8,13256,6537
4136,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",12372,1,0.732244303030303,42.012921,31.697265,6273.18164,218.166259,4,12,8,9152,2674
4137,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11980,1,0.754788290322581,76.628239,462.722656,15898.810546,541.420632,4,12,8,222883,11523
4138,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",34201,0.989247311827957,0.718266967741935,173.026125,131.224609,18276.484375,819.868256,4,12,8,29859,15511
4139,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",8232,0.376344086021505,0.172883053763441,194.250948,866.853515,20068.105468,963.603277,4,12,8,352749,70352
4140,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11410,1,0.718876,52.564437,927.214843,19181.86914,612.254448,4,12,8,103918,67491
4141,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11591,1,0.730279709677419,67.13215,275.007812,17376.974609,629.293267,4,12,8,39876,18407
4142,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",1942,0.818181818181818,0.344815272727273,51.503438,63.699218,5438.060546,546.537735,4,12,8,11828,7363
4143,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",3804,0.424242424242424,0.22514203030303,72.739815,73.615234,5192.173828,297.397833,4,12,8,17650,7588
4144,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",6215,0.774193548387097,0.391570032258065,109.412089,643.251953,18473.560546,1440.086999,4,12,8,146793,83322
4145,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",4061,0.484848484848485,0.240352727272727,58.016234,219.5,4948.037109,535.631578,4,12,8,61654,25478
4146,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",6117,0.838709677419355,0.38539564516129,99.014705,45.921875,16896.830078,915.300085,4,12,8,19657,3010
4147,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4361,1,0.774325272727273,8.806925,91.375,5861.193359,223.809523,4,12,8,15285,8439
4148,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11735,1,0.739352290322581,53.127837,60.085937,17326.804687,650.580188,4,12,8,23888,4589
4149,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",12591,1,0.745205939393939,30.138497,48.521484,6999.71875,245.730296,4,12,8,8128,4805
4150,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4350,1,0.772372090909091,11.571905,74.978515,6765.974609,225.802857,4,12,8,11710,5541
4151,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",3913,0.204301075268817,0.0821782580645161,168.791204,81.263671,13301.976562,1088.354132,4,12,8,32939,5798
4152,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",11885,1,0.703420909090909,48.459379,143.382812,5808.916015,263.995086,4,12,8,19178,12259
4153,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",2454,0.333333333333333,0.145241454545455,72.811644,97.373046,4555.082031,515.201257,4,12,8,29554,11099
4154,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",33657,1,0.70684223655914,180.802643,98.169921,18389.908203,751.34997,4,12,8,19851,6208
4155,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",4869,0.67741935483871,0.306766612903226,167.218971,244.919921,15207.794921,886.698347,4,12,8,45612,24564
4156,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",2714,0.333333333333333,0.160629727272727,71.830935,91.61914,5441.349609,227.196444,4,12,8,22933,11756
4157,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",12329,1,0.729699333333333,43.566315,108.263671,6514.664062,245.098299,4,12,8,21402,12200
4158,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",6055,0.741935483870968,0.381489387096774,161.094787,66.017578,15941.169921,945.11343,4,12,8,22228,6375
4159,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11984,1,0.755040290322581,75.529277,358.630859,16380.099609,638.321224,4,12,8,86681,31256
4160,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",3238,1,0.574928909090909,29.369414,1055.513671,4134.898437,275.58757,4,12,8,417979,94973
4161,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",5769,0.774193548387097,0.363470258064516,152.998821,367.5625,15871.207031,1043.000807,4,12,8,108917,39931
4162,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",7718,0.344086021505376,0.162088365591398,153.262512,56.216796,18409.982421,1418.36523,4,12,8,23303,3888
4163,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",2389,0.242424242424242,0.141394393939394,67.783658,15.851562,4797.576171,492.960396,4,12,8,5556,1470
4164,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",4599,0.515151515151515,0.272194575757576,68.430315,18.433593,5410.203125,256.325688,4,12,8,6217,1771
4165,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",3663,0.454545454545455,0.216796848484849,46.520576,23.5625,5421.779296,341.015701,4,12,8,8930,2037
4166,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",34802,1,0.730888774193548,173.266275,141.376953,16615.660156,743.023853,4,12,8,49423,14622
4167,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11541,1,0.727129516129032,63.22744,80.001953,16588.625,666.360963,4,12,8,27443,7630
4168,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",5042,0.741935483870968,0.317666322580645,172.549121,126.146484,16413.058593,1033.834179,4,12,8,31176,10346
4169,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11841,1,0.746030741935484,79.349838,87.935546,17775.78125,586.159823,4,12,8,18876,8667
4170,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"d",6553,0.806451612903226,0.412865419354839,105.687299,90.873046,16542.324218,929.552183,4,12,8,36759,5672
4171,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",11453,1,0.677852727272727,43.991765,81.560546,6160.998046,253.109199,4,12,8,15096,8165
4172,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",32139,1,0.674962193548387,202.499416,1448.148437,17180.501953,716.787632,4,12,8,268035,139481
4173,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4246,1,0.753906181818182,14.17802,43.173828,6131.777343,234.236294,4,12,8,9472,4110
4174,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4167,1,0.739879181818182,16.11934,101.080078,6186.146484,254.463073,4,12,8,21497,11832
4175,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2364,0.909090909090909,0.419744272727273,60.707061,135.445312,4400.736328,251.998628,4,12,8,19131,11446
4176,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2402,1,0.426491454545455,29.455509,50.626953,4872.658203,366.082595,4,12,8,14291,4508
4177,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",33965,1,0.71331064516129,169.01146,1316.826171,18457.101562,729.276513,4,12,8,263291,167725
4178,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",32320,1,0.678763430107527,165.791335,116.654296,16926.621093,767.388322,4,12,8,25679,12027
4179,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",12310,1,0.728574787878788,34.629152,63.972656,5541.30664,265.089735,4,12,8,15009,7998
4180,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11364,1,0.715977806451613,64.107977,209.220703,15217.503906,700.980413,4,12,8,43565,22766
4181,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11351,1,0.715158741935484,84.798569,4129.486328,17352.25,621.570137,4,12,8,825433,521169
4182,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",2979,0.333333333333333,0.176313909090909,64.750362,194.861328,4876.953125,236.051924,4,12,8,37636,22380
4183,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",13331,1,0.789003303030303,40.061777,55.75,5292.3125,239.733333,4,12,8,14404,6401
4184,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",2972,0.393939393939394,0.175899606060606,41.282517,852.341796,4202.257812,629.178477,4,12,8,410895,21523
4185,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",32642,0.989247311827957,0.685525870967742,127.761375,180.677734,16832.892578,764.57002,4,12,8,34957,18177
4186,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",31140,0.978494623655914,0.653981849462366,130.17137,309.810546,16617.841796,746.711645,4,12,8,80879,33291
4187,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",8633,0.365591397849462,0.181304602150538,165.537737,529.849609,16442.111328,1526.653368,4,12,8,95008,66077
4188,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",32243,0.989247311827957,0.677146333333333,183.721579,200.666015,15730.152343,823.476155,4,12,8,49064,24599
4189,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"r",34330,1,0.720976139784946,156.598857,57.632812,17654.875,740.96018,4,12,8,16735,6186
4190,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4041,1,0.717507090909091,17.552861,48.75,5703.710937,266.858812,4,12,8,14519,5728
4191,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",4790,0.247311827956989,0.100596430107527,159.147747,40.242187,16357.570312,1420.374045,4,12,8,16356,2853
4192,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11468,1,0.722530225806452,46.792953,90.83789,17407.316406,632.20295,4,12,8,25295,8847
4193,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"d",2576,0.909090909090909,0.457386363636364,40.346946,1257.357421,5197.580078,423.984848,4,12,8,438763,151409
