"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","QUALITY","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
8834,"a","s","t","m",3,8,225,11,4,28,"r",2864.82274247492,0.866828823350562,0.5086687652782,20.6523586354515,24.4282695852843,4987.10778722742,298.509896520408,5994.74247491639,2014.18394648829
8835,"a","s","t","m",3,8,625,31,12,78,"r",7487.54515050167,0.840220088466933,0.471745520012946,85.8705656454849,191.476026408027,11396.087465592,862.853798320946,71564.0836120401,13504.5919732441
8836,"a","s","t","m",3,8,625,31,12,78,"d",2368.79598662207,0.397561765023196,0.149243684108318,92.0116566856187,91.6980425150502,11328.4166030903,1184.26865644444,30277.906354515,8019.3110367893
8837,"a","s","t","m",3,8,225,11,4,28,"d",843.769230769231,0.457281848586196,0.14981693645485,39.6013971070234,35.7691649966555,3951.47167599666,547.213887658537,14308.7056856187,2553.78929765886
8838,"a","s","t","m",3,8,225,11,4,28,"r",2703.39130434783,0.86013986013986,0.480005515050167,30.403268812709,41.5395585083612,4536.16747841806,320.905651857143,7446.53511705686,3620.91638795987
8839,"a","s","t","m",3,8,225,11,4,28,"r",2753.61204013378,0.884159318941928,0.488922544846458,32.5764230334448,40.1255286688963,4681.4207706087,299.786963367003,12040.9665551839,3226.58193979933
8840,"a","s","t","m",3,8,625,31,12,78,"d",2167.90301003344,0.390009709785306,0.136586617434459,87.0614493277592,150.066458060201,12458.5709130334,1177.37105653763,54159.254180602,8674.7525083612
8841,"a","s","t","m",3,8,225,33,4,28,"d",1293.30100334448,0.189926016012973,0.0765447916286612,57.2152222876254,57.2237336254181,3626.22663392977,535.645402624535,24110.4448160535,3048.25418060201
8842,"a","s","t","m",3,8,225,33,4,28,"d",835.90635451505,0.181311442181007,0.0494736122428296,56.870434916388,77.809357555184,3254.24730176589,444.047206894942,31295.8227424749,4296.69230769231
8843,"a","s","t","m",3,8,625,31,12,78,"r",8064.07023411371,0.862444708167008,0.508068926205632,138.169120311037,159.083369926421,11802.8581726288,835.637841875421,59847.6822742475,10667.5150501672
8844,"a","s","t","m",3,8,625,31,12,78,"r",7492.84949832776,0.813356349120725,0.472079716042723,61.7781605217391,77.1210410468227,14179.6424927458,863.043578318792,21879.5652173913,6900.17391304348
8845,"a","s","t","m",3,8,225,33,4,28,"d",1921.28428093645,0.262491132056349,0.113712360291882,81.7553064347826,69.6572228729097,4027.03380366555,433.836353996454,23168.7023411371,6796.92976588629
8846,"a","s","t","m",3,8,225,33,4,28,"d",2247.55852842809,0.297861558731124,0.133023099929056,66.7933314247492,33.9458280802676,3675.95335316722,406.455406127209,14424.5919732441,1881.64882943144
8847,"a","s","t","m",3,8,225,33,4,28,"d",1541.04347826087,0.20522955305564,0.0912075785953177,91.6642906086957,93.1204270234114,3100.92041133779,426.809784429577,32880.2240802676,8583.40468227425
8848,"a","s","t","m",3,8,625,93,12,78,"r",21242.983277592,0.78012730607401,0.446131195742079,244.238346361204,272.149554053512,12692.3460815351,915.952982222222,89334.143812709,27615.7056856187
8849,"a","s","t","m",3,8,625,93,12,78,"r",16530.4046822742,0.665515877297084,0.347160711367641,268.012311588629,69.7046792307692,11478.062956786,877.666131285235,23592.889632107,5113.44816053512
8850,"a","s","t","m",3,8,225,11,4,28,"d",1428.52508361204,0.577683186378839,0.253644325326847,50.0610032809365,151.214353391304,3733.12586833445,456.394956797203,57432.254180602,12675.5217391304
8851,"a","s","t","m",3,8,625,31,12,78,"d",1094.15384615385,0.257309310605243,0.0689360896536843,63.0551189665552,168.908633829431,11987.6679029732,1245.04299079928,62160.7491638796,11439.5351170569
8852,"a","s","t","m",3,8,225,11,4,28,"r",2839.26755852843,0.875038005472788,0.504131271511098,26.9154736488294,91.3289410735786,4386.56964578595,304.873335772109,23691.3210702341,7465.15384615385
8853,"a","s","t","m",3,8,225,11,4,28,"r",2897.4347826087,0.850714502888416,0.514459256004865,26.1026555050167,39.3887694481605,4892.21822048161,298.495372782313,14358.6421404682,2767.82608695652
8854,"a","s","t","m",3,8,625,93,12,78,"d",951.688963210702,0.0815981587370087,0.0199867425468407,97.6983090735786,146.297018217391,11426.477202194,1287.59380079859,55222.5418060201,9231.95986622074
8855,"a","s","t","m",3,8,225,11,4,28,"d",1851.57525083612,0.678321678321678,0.328759773183338,24.8427011070234,39.3948966120401,3992.70561333445,302.580021602362,12884.0769230769,3517.30769230769
8856,"a","s","t","m",3,8,625,93,12,78,"d",1327.51170568562,0.096846117883986,0.0278795252634229,190.062440173913,92.3934203444816,10627.9589643278,1223.93269177855,34999.6655518395,6555.07357859532
8857,"a","s","t","m",3,8,625,31,12,78,"r",7669.1872909699,0.830078757147481,0.483189708490668,100.481976414716,81.4676521304348,12687.612385903,864.279361010101,28345.2943143813,6249.68227424749
8858,"a","s","t","m",3,8,625,93,12,78,"r",18493.0468227425,0.714460387672169,0.388378834178444,257.25101654515,82.5952715618729,11390.7069785819,911.954743922559,28688.4247491639,7387.72909698997
8859,"a","s","t","m",3,8,225,33,4,28,"r",6379.10033444816,0.762947197729806,0.377550905239688,73.5210412575251,204.180111652174,4264.7910347592,279.334129651007,41109.8494983278,19482.856187291
8860,"a","s","t","m",3,8,225,33,4,28,"r",6483.04347826087,0.753319144623492,0.383702842606669,75.1248041170569,87.1302187692308,4422.23657589632,322.191086680135,15793.5418060201,8457.08026755853
8861,"a","s","t","m",3,8,625,93,12,78,"d",1543.53177257525,0.109864422627396,0.0324162373862696,222.713353304348,123.170927397993,11618.7377321037,1178.28256236429,48427.6421404682,9131.87959866221
8862,"a","s","t","m",3,8,625,93,12,78,"r",16901.6488294314,0.669759413097421,0.354957337468983,249.148756882943,197.454163177258,12902.4078956689,963.038402006734,68711.1605351171,15042.7157190635
8863,"a","s","t","m",3,8,625,93,12,78,"d",1223.82274247492,0.091164095371669,0.0257019175027871,165.489436408027,126.426479749164,12442.7737702107,1154.02646894035,38473.6421404682,12848.491638796
8864,"a","s","t","m",3,8,625,93,12,78,"d",1384.4381270903,0.0927464307548459,0.0290750561369439,261.562520214047,255.766917919732,10307.3088611137,1142.43475354355,102391.535117057,13869.2608695652
8865,"a","s","t","m",3,8,625,93,12,78,"d",1365.16387959866,0.104721832632071,0.0286702717661021,134.827127956522,161.645282020067,12526.728495602,1124.5379018231,50166.4849498328,13047.6387959866
8866,"a","s","t","m",3,8,225,11,4,28,"r",2726.27759197324,0.854058984493767,0.484069131650958,19.9933801939799,36.3816427725752,4604.66473486622,304.826391732877,11783.6688963211,2945.45484949833
8867,"a","s","t","m",3,8,625,31,12,78,"d",2750.84615384615,0.430035602546121,0.173314384183839,59.4827015317726,50.6531075752508,12744.3841054181,1156.97816553546,21100.0334448161,3217.93311036789
8868,"a","s","t","m",3,8,225,33,4,28,"r",6667.62876254181,0.777946690990169,0.394627634944765,28.600242006689,21.2627895652174,5257.52998885619,288.085748919192,6928.05016722408,1755.51839464883
8869,"a","s","t","m",3,8,225,11,4,28,"d",1040.17725752508,0.594709638187899,0.184690522347218,30.9400203511706,56.0771773913043,3643.2060183311,466.006523040146,23031.4983277592,3105.98662207358
8870,"a","s","t","m",3,8,625,31,12,78,"r",7396.73244147157,0.829215665120293,0.466023953285144,124.941913070234,238.766493354515,12065.8211677726,873.111575057432,78166.3377926421,22520.9096989967
8871,"a","s","t","m",3,8,625,31,12,78,"d",2432.65551839465,0.403495522710109,0.153267091164095,86.0680969799331,118.46991232107,12485.9149961405,1112.07753898592,47213.779264214,7708.57190635451
8872,"a","s","t","m",3,8,625,31,12,78,"r",7903.50836120401,0.843456683568885,0.497952878627684,92.3505891772575,247.204509391304,12812.3678272241,803.700518510135,66973.2140468227,21484.8361204013
8873,"a","s","t","m",3,8,225,11,4,28,"r",2778.6254180602,0.873517786561265,0.493363842809365,23.9338545351171,34.263482006689,4875.98985506689,315.568615861017,8729.52173913043,3134.00334448161
8874,"a","s","t","m",3,8,625,31,12,78,"r",7375.127090301,0.842809364548495,0.464662729204877,112.160996284281,234.543164297659,12445.7728883679,926.162127722973,78847.6822742475,19491.9698996656
8875,"a","s","t","m",3,8,625,93,12,78,"r",18806.4782608696,0.725536735354407,0.39496131585572,231.215879113712,97.4591668361204,12987.7780030635,960.69118286532,32393.3411371237,8693.64548494983
8876,"a","s","t","m",3,8,625,93,12,78,"d",1340.3779264214,0.0984644154349624,0.0281497335203366,103.059283602007,165.454326481605,13074.5450063378,1196.26637407447,42408.8026755853,14947.5585284281
8877,"a","s","t","m",3,8,225,11,4,28,"d",1560.97658862876,0.658254788689571,0.277161993615081,32.9676054180602,38.6589669632107,3593.7703016087,450.061648592857,14493.1404682274,2949.04013377926
8878,"a","s","t","m",3,8,625,93,12,78,"r",20141.6220735786,0.740712770165786,0.423001130326896,131.790198093645,53.3398302541806,14496.211681709,891.622143808725,18481.7892976589,4007.28093645485
8879,"a","s","t","m",3,8,225,11,4,28,"r",2444.53511705686,0.856491334752204,0.434043831559745,34.1192352575251,176.985034297659,3981.57421181271,321.785951057239,20613.1839464883,14497.4414715719
8880,"a","s","t","m",3,8,625,93,12,78,"d",1099.26421404682,0.0879634624375157,0.0230860211097925,151.887522431438,52.2238577324415,11204.5650536455,1216.6759073,20052.0200668896,3519.38795986622
8881,"a","s","t","m",4,8,625,31,12,78,"d",632.324414715719,0.202179307368648,0.0398389741072392,137.410494006689,516.429491123746,18062.6327075552,1440.56441236496,147227.785953177,52651.9665551839
8882,"a","s","t","m",4,8,225,11,4,28,"d",631.384615384615,0.432958346001824,0.112106602310733,35.2166517859532,96.7656898762542,6313.45860507023,529.492693701439,20359.856187291,8799.66555183947
8883,"a","s","t","m",4,8,225,33,4,28,"r",4243.22408026756,0.599067599067599,0.251137774602209,152.298977247492,81.7221658929766,6358.28222285953,398.863791780822,16441.8060200669,6487.55518394649
8884,"a","s","t","m",4,8,625,93,12,78,"d",376.080267558528,0.0470385154817132,0.00789818624806703,157.648530809365,179.485021247492,18865.487549204,1365.52506039858,57911.5953177258,13531.5418060201
8885,"a","s","t","m",4,8,225,11,4,28,"d",1011.80936454849,0.546062633019155,0.179653610823959,68.7975526053512,228.807835565217,5334.10297955184,537.504588168459,52776.0066889632,25657.0668896321
8886,"a","s","t","m",4,8,225,11,4,28,"r",2380.22073578595,0.859531772575251,0.422624377926421,101.68362680602,426.721342849498,7021.118598,377.902482358621,42877.6153846154,32316.5886287625
8887,"a","s","t","m",4,8,225,11,4,28,"r",2071.71906354515,0.809668592277288,0.367847803587717,98.1168424147157,147.599439100334,6483.1287490602,414.176357484536,28094.2140468227,12852.254180602
8888,"a","s","t","m",4,8,225,33,4,28,"r",4961.37123745819,0.661497922367488,0.293641749771967,143.80419316388,416.237470829431,6919.68440983946,359.944854354949,83146.6555183946,43579.9464882943
8889,"a","s","t","m",4,8,625,31,12,78,"r",6360.15719063545,0.764160103571043,0.400715534685511,346.577085013378,1270.56229052174,19139.1925097157,1101.59175434256,281163.287625418,164251.468227425
8890,"a","s","t","m",4,8,225,11,4,28,"r",1940.45484949833,0.798114928549711,0.344540946488294,90.5247868996656,147.967678267559,7493.81086651505,400.113127239726,19400.2441471572,13060.9966555184
8891,"a","s","t","m",4,8,625,31,12,78,"r",6314.21404682274,0.775272413421081,0.397820930628978,357.646573070234,2303.94831686288,18647.7787346355,1096.57750985467,442344.545150502,254045.919732441
8892,"a","s","t","m",4,8,225,11,4,28,"d",639.073578595318,0.425965339008817,0.113471830951657,38.7754444816053,162.781987655518,6692.49566220401,556.493376250936,37709.7023411371,19786.4046822742
8893,"a","s","t","m",4,8,625,31,12,78,"r",5457.45819397993,0.717876793613119,0.343841855863631,345.873285685619,472.353547819398,18662.7783688662,1140.50897494158,134440.408026756,48286.9565217391
8894,"a","s","t","m",4,8,225,11,4,28,"r",2127.24080267559,0.823654606263302,0.377706066281545,93.5221691705686,903.328843113712,7448.56377988963,376.280902045139,79754.9331103679,59403.0568561873
8895,"a","s","t","m",4,8,225,11,4,28,"r",2069.88294314381,0.845241714806932,0.367521788081484,104.125879377926,237.983068137124,6866.76377595318,413.936207466667,36050.8862876254,21538.1371237458
8896,"a","s","t","m",4,8,625,93,12,78,"r",12741.889632107,0.55345776243392,0.267596803322904,473.126434555184,975.504545973244,19026.7276660167,1111.49325015593,175637.996655518,116827.033444816
8897,"a","s","t","m",4,8,625,31,12,78,"r",6201.10033444816,0.752184701693818,0.390694310065811,348.499170404682,645.736595521739,18667.7946536622,1093.44608038095,153149.461538462,69093.9698996655
8898,"a","s","t","m",4,8,625,93,12,78,"d",740.688963210702,0.066709821268026,0.0155554595605423,151.787343234114,204.531027464883,18679.7618228495,1344.22575582936,68569.6923076923,15852.9163879599
8899,"a","s","t","m",4,8,625,31,12,78,"d",169.565217391304,0.0897615708274895,0.0106832800733628,76.9825559732441,118.991971498328,16651.1967426388,1519.23602893798,35265.1137123746,10630.0668896321
8900,"a","s","t","m",4,8,625,93,12,78,"r",12997.9732441472,0.558024957744453,0.272974903369655,408.286455150502,753.578555712375,18983.1672824348,1191.40892294218,111680.066889632,69254.1605351171
8901,"a","s","t","m",4,8,625,93,12,78,"d",767.642140468227,0.0649117128780523,0.016121511993383,201.301692638796,881.40712487291,17850.8529599532,1373.79904781752,220783.073578595,84957.016722408
8902,"a","s","t","m",4,8,225,33,4,28,"d",321.441471571906,0.105705888314584,0.0190246954494781,48.1065560434783,182.121452598662,5949.72499432107,439.905661791822,32781.602006689,15206.9765886288
8903,"a","s","t","m",4,8,625,93,12,78,"d",227.494983277592,0.0359262056316755,0.00477769579602258,138.741945010033,368.685226354515,17315.0548830167,1399.15630654152,106426.712374582,33345.6086956522
8904,"a","s","t","m",4,8,225,33,4,28,"d",384.113712374582,0.109455761629675,0.0227339904732948,52.2118340301003,122.854194511706,6148.42085554181,571.242298996283,24512.3779264214,12496.5117056856
8905,"a","s","t","m",4,8,625,31,12,78,"r",5377.77257525084,0.720897615708275,0.338821342108102,353.465056468227,799.924389468227,18622.3765085151,1094.45114247099,139232.919732441,83194.2809364548
8906,"a","s","t","m",4,8,625,31,12,78,"d",393.622073578595,0.144675801057288,0.0247997642679901,96.572934722408,247.939060745819,18213.5046177826,1486.26811086989,69613.5183946488,23992.6923076923
8907,"a","s","t","m",4,8,625,31,12,78,"d",909.387959866221,0.246628546768799,0.0572950931060524,149.056177638796,905.093292304348,18630.7355438328,1390.31554181522,276401.20735786,82592.2240802676
8908,"a","s","t","m",4,8,225,33,4,28,"r",5201.51170568562,0.668997668997669,0.307854608087565,156.419110752508,156.162788287625,6399.82940488294,399.355210553265,18418.6655518395,12616.093645485
8909,"a","s","t","m",4,8,225,33,4,28,"r",5157.91973244147,0.673963717441978,0.305274590047634,158.63874709699,167.569377949833,6462.4489308796,382.731782993174,31156.7123745819,17307.0535117057
8910,"a","s","t","m",4,8,625,93,12,78,"d",868.645484949833,0.0760599848958895,0.0182427179127558,225.481092799331,532.345173575251,18974.3157917826,1332.28420590876,138806.969899666,58135.27090301
8911,"a","s","t","m",4,8,625,93,12,78,"r",12769.1839464883,0.561513288021002,0.268170020462473,466.211454765886,983.097499063545,18451.9828852341,1113.90333716271,140409.277591973,92872.2608695652
8912,"a","s","t","m",4,8,625,93,12,78,"d",245.849498327759,0.0358183191282771,0.00516316546193405,198.501927063545,125.972061391304,14903.2679304114,1539.32705192674,37020.7123745819,11324.2006688963
8913,"a","s","t","m",4,8,625,31,12,78,"r",6093.1237458194,0.755421296795771,0.383891349768044,360.753109150502,323.453823461538,18506.912912388,1122.99613710959,62990.7591973244,28175.4715719064
8914,"a","s","t","m",4,8,625,93,12,78,"d",733.795986622074,0.067536951127414,0.0154106976300931,185.378062909699,612.092292882943,17650.0402966488,1342.83383841667,176728.367892977,59652.5484949833
8915,"a","s","t","m",4,8,625,93,12,78,"r",8658.45484949833,0.435465889883842,0.181839184449959,427.432087772575,1674.74404222408,17032.7041239666,1091.26037089153,337633.484949833,175388.387959866
8916,"a","s","t","m",4,8,225,11,4,28,"d",997.347826086957,0.540893888719976,0.177085865004561,77.7519264046823,350.078999876254,6292.97323719064,490.385670157509,59358.9966555184,36707.2240802676
8917,"a","s","t","m",4,8,625,31,12,78,"d",1206.40468227425,0.266695436400906,0.0760083455604704,182.788142585284,320.625587494983,18458.8702310535,1354.04992596403,74875.6822742475,31257.8227424749
