"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_D2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
1866,"e","g","u",4,5,225,33,4,28,"d",0.00285714285714286,8.65800865800866e-05,1.69090909090909e-07,0.000709211428571429,92.9385714885714,303.810881734286,NA,20667.9885714286,0
1867,"e","g","u",4,5,225,11,4,28,"d",0.00285714285714286,0.00025974025974026,5.07272727272727e-07,0.000722991428571429,108.966372811429,392.433404077143,NA,31085.5028571429,0
1868,"e","g","u",4,5,625,31,12,78,"r",1663.88,0.294930875576037,0.104831149308756,0.650741457142857,226.649771268571,980.527734437143,521.487769665022,44151.92,0
1869,"e","g","u",4,5,225,11,4,28,"d",0.0142857142857143,0.0012987012987013,2.53636363636364e-06,0.000728734285714286,101.482142922857,409.030145151429,NA,24444.9828571429,0
1870,"e","g","u",4,5,625,31,12,78,"d",0.645714285714286,0.0140092165898618,4.06803686635945e-05,0.0008682,205.973750068571,1005.02093756286,1146.66666666667,53659.1742857143,0
1871,"e","g","u",4,5,225,33,4,28,"d",0,0,0,0.000695611428571429,118.16396768,170.699760091429,NA,24902.4428571429,0
1872,"e","g","u",4,5,225,33,4,28,"r",498.248571428571,0.129177489177489,0.0294891432034632,0.195445242857143,87.5082199285714,285.597349402857,124.564373424182,19546.8657142857,0
1873,"e","g","u",4,5,625,31,12,78,"r",1442.28285714286,0.284792626728111,0.0908696361290323,0.564166288571429,307.505652951429,1028.78444762,400.395124481069,34296.0885714286,0
1874,"e","g","u",4,5,625,93,12,78,"r",7445.40571428571,0.338955453149002,0.156363527741935,2.90918280285714,296.534107188571,1273.04296880857,413.150469903347,73197.8771428571,0
1875,"e","g","u",4,5,225,11,4,28,"d",0.0457142857142857,0.0038961038961039,8.11636363636364e-06,0.000735091428571429,65.9469922314286,367.34523444,360.5,17827.76,0
1876,"e","g","u",4,5,225,33,4,28,"r",0.0514285714285714,0.00138528138528139,3.04363636363636e-06,0.000854017142857143,99.51936392,325.000217697143,342.666666666667,16529.7285714286,0
1877,"e","g","u",4,5,225,33,4,28,"d",0,0,0,0.00068962,130.674659682857,188.262142908571,NA,17425.0085714286,0
1878,"e","g","u",4,5,625,93,12,78,"d",0.151428571428571,0.00159754224270353,3.18e-06,0.000760082857142857,353.064603851429,593.062410785714,525.68,79521.5542857143,0
1879,"e","g","u",4,5,225,11,4,28,"d",0.00285714285714286,0.00025974025974026,5.07272727272727e-07,0.000695654285714286,123.062779077143,393.23888958,NA,43858.5142857143,0
1880,"e","g","u",4,5,625,31,12,78,"d",0.237142857142857,0.00654377880184332,1.494e-05,0.000803934285714286,342.613409657143,919.32395096,515.444444444444,115625.825714286,0
1881,"e","g","u",4,5,625,93,12,78,"d",0.0485714285714286,0.000522273425499232,1.02e-06,0.0007559,131.92838174,576.487913017143,993.833333333333,26604.5257142857,0
1882,"e","g","u",4,5,625,31,12,78,"d",0.00857142857142857,0.000276497695852535,5.4e-07,0.000707417142857143,295.870948731429,939.973761234286,65,73941.4685714286,0
1883,"e","s","b",3,10,625,93,12,78,"r",23854.0657142857,0.825468509984639,0.50096744202765,121.549476042857,1075.70953124,15053.8627343771,644.296837608743,219268.271428571,139697.237142857
1884,"e","s","b",3,10,225,33,4,28,"d",1414.88,0.232207792207792,0.0837405305627706,52.4138361885714,150.908180814286,4205.02247210571,369.918056776661,48691.1228571429,21381.4628571429
1885,"e","s","b",3,10,225,33,4,28,"r",6034.14571428571,0.745281385281385,0.357134570822511,49.3411075514286,74.5762332685714,5652.13836495714,270.953091182487,29659.8085714286,7150.85142857143
1886,"e","s","b",3,10,225,11,4,28,"r",2538.12571428571,0.887272727272727,0.450661526753247,12.3951996885714,114.259508925714,5822.96459263143,277.804178267591,44678.9457142857,11741.6
1887,"e","s","b",3,10,625,31,12,78,"r",7575.70285714286,0.858617511520737,0.477299827373272,79.1240596485714,1122.18167407429,15425.7418192029,665.245523357569,251277.965714286,163433.634285714
1888,"e","s","b",3,10,225,33,4,28,"d",1242.42285714286,0.233333333333333,0.0735335497835498,31.03664626,311.694402902857,3311.53183039143,297.583089486217,65216.22,35618.2142857143
1889,"e","s","b",3,10,625,31,12,78,"d",5303.24571428571,0.715299539170507,0.334125864331797,21.8435055714286,2225.20353237714,14477.3625502343,622.590625755572,331496.182857143,256700.788571429
1890,"e","s","b",3,10,625,93,12,78,"d",4977.4,0.26937019969278,0.104532089892473,83.3652583571429,862.114726562857,11116.9000948571,809.590567956802,179839.768571429,122983.717142857
1891,"e","s","b",3,10,625,31,12,78,"d",5545.14857142857,0.751336405529954,0.349366719907834,36.0384776514286,2191.72538502571,14709.2313950971,683.156978170193,359095.365714286,248459.497142857
1892,"e","s","b",3,10,625,31,12,78,"d",2002.52,0.372442396313364,0.126166834193548,54.71549952,233.856992188571,14722.9783538171,960.160380332338,93752.88,21881.6085714286
1893,"e","s","b",3,10,225,11,4,28,"r",2546.60571428571,0.883896103896104,0.452167208051948,10.8544560714286,175.522014511429,6546.72406253143,296.187828947226,59127.3514285714,23251.3685714286
1894,"e","s","b",3,10,625,93,12,78,"d",11056.48,0.530168970814132,0.232200940921659,127.162791254286,1666.35796313714,13721.1522935086,590.137569788654,281513.737142857,208722.951428571
1895,"e","s","b",3,10,225,33,4,28,"r",6472.28857142857,0.776450216450217,0.383066321558442,45.4874045228571,86.3341127171429,5868.64319754,272.613367563364,32838.86,9620.32
1896,"e","s","b",3,10,225,11,4,28,"r",2413.66857142857,0.867012987012987,0.428563311168831,10.6475797228571,87.5840904028571,5749.04026786571,298.659663911642,34706.8485714286,8552.08
1897,"e","s","b",3,10,225,33,4,28,"r",7069.52571428571,0.805887445887446,0.418414163376623,46.8133689057143,90.54323102,5876.15599330571,269.877918543545,34356.0314285714,9887.80857142857
1898,"e","s","b",3,10,225,33,4,28,"d",1011.22857142857,0.189090909090909,0.0598501752380952,29.9912652428571,147.85872772,4809.45290179143,394.113444247205,49060.68,20698.0742857143
1899,"e","s","b",3,10,225,11,4,28,"d",790.44,0.5,0.140348011168831,15.9795357342857,132.899285714286,4697.27639508,398.130292958095,46820.9114285714,17335.3114285714
1900,"e","s","b",3,10,625,93,12,78,"r",21699.68,0.782549923195085,0.455722446205837,141.89368974,649.283554702857,15432.0595703086,739.753336829385,146900.734285714,80266.1571428571
1901,"e","s","b",3,10,225,11,4,28,"d",1377.05428571429,0.681298701298701,0.244505377142857,12.2227915942857,197.949056931429,4571.84271206571,348.632602836548,58390.7114285714,26739.9571428571
1902,"e","s","b",3,10,225,11,4,28,"d",1335.84857142857,0.675584415584416,0.237189022337662,20.0988749828571,261.3383203,5371.62471540571,373.270580494478,92275.7371428571,33711.0342857143
1903,"e","s","b",3,10,625,31,12,78,"r",8539.13142857143,0.902027649769585,0.537999712258065,44.7747241657143,951.984375,16822.79686384,638.442879341801,224150.005714286,123935.288571429
1904,"e","s","b",3,10,625,93,12,78,"r",22667.2028571429,0.815023041474654,0.476041726697389,132.375515828571,886.37057476,15154.8636830114,674.289473711588,237477.765714286,134177.262857143
1905,"e","s","b",3,10,225,11,4,28,"r",2191.30571428571,0.84,0.389081272467532,14.26197162,121.588409594286,5972.43824220857,304.051626039002,46384.8742857143,13326.6371428571
1906,"e","s","b",3,10,625,31,12,78,"d",5345.72285714286,0.735944700460829,0.336802095391705,43.5415108542857,1584.07593748571,15024.5729631629,793.515048462609,291949.485714286,192670.02
1907,"e","s","b",3,10,225,11,4,28,"d",1233.35428571429,0.622337662337662,0.218990462077922,18.5952948314286,128.355987745714,4520.37905135714,424.426288370578,52371.12,11399.6571428571
1908,"e","s","b",3,10,225,33,4,28,"r",6329.89142857143,0.746233766233766,0.374638460606061,38.8147536057143,95.7570033485714,5806.58210932857,273.893271206124,38544.4828571429,8851.96285714286
1909,"e","s","b",3,10,225,33,4,28,"d",2464.40571428571,0.386839826839827,0.145857345887446,39.7209671428571,318.321852677143,3800.71100447429,331.684585015243,87269.7657142857,50679.8342857143
1910,"e","s","b",3,10,625,31,12,78,"r",7523.79142857143,0.865161290322581,0.474029197603687,47.7580807085714,255.826171874286,16022.6195870371,683.461079078486,98356.2771428571,26725.9085714286
1911,"e","s","b",3,10,225,11,4,28,"r",2670.79714285714,0.892727272727273,0.474218244415584,15.3464173171429,206.71875558,5906.44309707714,283.687794387119,68993.4514285714,29043.8542857143
1912,"e","s","b",3,10,225,33,4,28,"d",1355.76857142857,0.258787878787879,0.0802419835497836,29.4450217771429,371.289598191429,3042.84310825714,348.512942301987,61477.8085714286,36458.0285714286
1913,"e","s","b",3,10,625,93,12,78,"d",8804.83428571429,0.442304147465438,0.1849133546851,108.324728811429,1211.47586493429,14032.4079296571,884.470114243253,269305.105714286,183616.197142857
1914,"e","s","b",3,10,225,33,4,28,"r",6956.06571428571,0.785974025974026,0.411698965194805,41.65429662,257.208526825714,5891.28204798,273.492237644633,75939.6885714286,37734.4
1915,"e","s","b",3,10,225,11,4,28,"d",734.531428571429,0.442857142857143,0.130421063116883,20.3298123057143,183.283588157143,4937.73063059429,413.138567165571,59988.1228571429,21983.6942857143
1916,"e","s","b",3,10,625,93,12,78,"r",20886.7628571429,0.773056835637481,0.438650093640553,136.908870742857,600.235390611429,16074.9097544857,731.740786240775,157545.08,90970.88
1917,"e","s","b",3,10,625,31,12,78,"d",4591.73428571429,0.707926267281106,0.289297774562212,79.1511665371429,1795.53046875143,12987.9377622857,716.283858917716,261445.631428571,197540.222857143
1918,"e","s","b",3,10,625,31,12,78,"r",8432.09428571429,0.896497695852535,0.531255939815668,63.2426201057143,225.289335937143,16589.41886718,646.517123481941,86431.1571428571,24353.0942857143
1919,"e","s","b",3,10,625,31,12,78,"r",7788.40857142857,0.880092165898617,0.490701145529954,73.1423567057143,366.303660682857,17014.56390066,681.187950468531,121323.082857143,48028.6771428571
1920,"e","s","b",3,10,625,93,12,78,"d",12609.9,0.566328725038402,0.264824848786482,113.44575128,2302.35580356571,14954.3319363657,738.134958627479,411994.96,295808.217142857
1921,"e","s","b",3,10,625,93,12,78,"r",21677.82,0.784454685099846,0.455263356866359,117.002804422857,568.831874997143,16349.0435044743,734.196918346344,155101.228571429,81985.2457142857
1922,"e","s","b",3,10,625,93,12,78,"d",8714.69428571429,0.407373271889401,0.183020293394777,61.0095684142857,1810.03174105143,13106.3310211943,758.705233484742,286070.697142857,224015.082857143
1923,"e","s","b",3,5,625,31,12,78,"d",186.04,0.0997235023041475,0.0117212705069124,34.4701915457143,127.045273462857,5726.17805244571,935.448852847302,56969.5771428571,8087.69714285714
1924,"e","s","b",3,5,225,11,4,28,"r",1941.93142857143,0.828311688311688,0.344803165974026,16.7132745685714,169.596568062857,2822.01203127143,260.36372782211,59021.32,21270.5628571429
1925,"e","s","b",3,5,625,93,12,78,"r",10933.4314285714,0.490721966205837,0.229616755453149,196.35957418,269.928733251429,6741.38104353714,746.528370647488,97124.98,31795.4085714286
1926,"e","s","b",3,5,625,93,12,78,"d",674.1,0.0764362519201229,0.0141570062058372,102.564336937143,246.030022334286,5875.23178573143,996.267511174975,85710.3257142857,30806.8457142857
1927,"e","s","b",3,5,225,33,4,28,"d",720.328571428571,0.158008658008658,0.0426330825974026,30.3498453857143,254.12047432,1459.17137834857,344.544044010345,48328.6571428571,30004.18
1928,"e","s","b",3,5,625,31,12,78,"d",622.528571428571,0.169124423963134,0.039221810046083,41.0069030114286,321.851272322857,5739.45720424286,776.490390762162,95731.6314285714,44756.8085714286
1929,"e","s","b",3,5,625,93,12,78,"r",10654.6514285714,0.484147465437788,0.223762001167435,119.954207994286,251.767220997143,7690.14830915429,748.808685782866,91677.5114285714,27941.1371428571
1930,"e","s","b",3,5,625,31,12,78,"r",3802.04,0.59815668202765,0.23954385124424,34.4309382257143,154.754882814286,8860.42436382,725.234289786158,68939.2114285714,9014.23142857143
1931,"e","s","b",3,5,625,31,12,78,"r",4483.87428571429,0.660276497695853,0.282502159354839,39.5954122457143,111.035139491429,8656.33078125714,794.165562812942,48667.0342857143,7558.71142857143
1932,"e","s","b",3,5,225,11,4,28,"d",821.462857142857,0.474285714285714,0.145856332987013,4.39905364,82.7891294571429,2263.89337056286,339.765824756625,36485.7371428571,5346.68
1933,"e","s","b",3,5,225,11,4,28,"d",336.242857142857,0.275584415584416,0.0597022124675325,5.03194705428571,71.81396204,1667.44978236857,320.465733331754,28579.0171428571,7077.29714285714
1934,"e","s","b",3,5,225,33,4,28,"r",2659.16857142857,0.459047619047619,0.157384502943723,38.7698196085714,42.1775781314286,2404.62531808286,267.707739663778,18621.4371428571,2720.96571428571
1935,"e","s","b",3,5,225,11,4,28,"r",1133.62285714286,0.665974025974026,0.201282467532468,19.6308593485714,50.3027344,2507.73744417714,273.530763597136,23255.1942857143,2293.88285714286
1936,"e","s","b",3,5,625,31,12,78,"d",933.411428571429,0.227188940092166,0.0588086837788018,73.1315095628571,773.231227668571,5253.68275112857,781.847440199069,160257.442857143,102439.902857143
1937,"e","s","b",3,5,625,31,12,78,"d",328.725714285714,0.125990783410138,0.020711045437788,19.0773671885714,150.469352674286,6231.01670758571,913.336826492414,66996.0628571429,10584.9142857143
1938,"e","s","b",3,5,625,93,12,78,"d",2396.04,0.176651305683564,0.0503200605529954,93.8992853942857,470.495970957143,7059.97071427143,966.764673989171,153545.702857143,64858.6428571429
1939,"e","s","b",3,5,625,31,12,78,"r",5538.94857142857,0.738064516129032,0.348976094009217,62.7465231257143,898.900825882857,7471.63993861429,554.103585953004,250093.957142857,122200.928571429
1940,"e","s","b",3,5,625,31,12,78,"r",4260.19714285714,0.62221198156682,0.268409597511521,30.0311615657143,410.678878348571,7878.69138952,739.336498629432,126029.485714286,56993.1428571429
1941,"e","s","b",3,5,625,93,12,78,"d",142.462857142857,0.0258678955453149,0.00299191198156682,75.7447830428571,277.174447548571,5797.51767297429,787.459262250945,88372.5285714286,32783.2571428571
1942,"e","s","b",3,5,625,93,12,78,"d",171.971428571429,0.0339170506912442,0.00361163142857143,81.76523712,311.36397322,4981.97233259714,1130.59937567309,101221.565714286,37713.2257142857
1943,"e","s","b",3,5,225,33,4,28,"r",2912.54285714286,0.48008658008658,0.172380613939394,36.5829862971429,55.9220591257143,2662.84910713714,257.151485521997,24715.7228571429,3579.54285714286
1944,"e","s","b",3,5,625,93,12,78,"d",146.12,0.0304454685099846,0.00306871634408602,38.3761219971429,103.135831465714,7384.86202010286,912.9336621946,46941.4228571429,6348.74857142857
1945,"e","s","b",3,5,225,33,4,28,"d",368.894285714286,0.102770562770563,0.021833232034632,34.6686931514286,70.6551729885714,1915.10374438571,338.094410072841,31965.0942857143,3895.99142857143
1946,"e","s","b",3,5,225,11,4,28,"d",308.345714285714,0.231168831168831,0.0547488841558442,17.51670562,86.6767410685714,1849.86939172571,317.943077800138,40431.0114285714,3801.34571428571
1947,"e","s","b",3,5,625,31,12,78,"r",3588.74857142857,0.565069124423963,0.226105630046083,75.01735036,136.881266717143,6962.68651784286,665.605643785459,59962.7971428571,9307.66
1948,"e","s","b",3,5,225,33,4,28,"d",445.282857142857,0.105367965367965,0.0263543358441558,17.8524287114286,48.30824218,1902.92414062,335.150859125116,18416.1057142857,5111.12857142857
1949,"e","s","b",3,5,225,33,4,28,"d",282.411428571429,0.0881385281385281,0.0167146916017316,50.2862907828571,73.0672433114286,1893.98770647143,359.835792025514,29996.8571428571,6512.04857142857
1950,"e","s","b",3,5,625,93,12,78,"r",9704.28857142857,0.456651305683564,0.203803103870968,118.545198114286,97.5467913,6850.75636157143,757.476670205282,44281.5057142857,5761.92571428571
1951,"e","s","b",3,5,625,31,12,78,"d",2911.97428571429,0.466543778801843,0.18346612156682,22.9968741342857,895.021283468571,6804.90263950286,740.154332719572,206045.811428571,122403.448571429
1952,"e","s","b",3,5,225,33,4,28,"r",2909.13142857143,0.485108225108225,0.172178706147186,38.7186230628571,94.8387890371429,2483.29347655429,246.626251113185,37721.1457142857,9379.98
1953,"e","s","b",3,5,225,33,4,28,"d",214.62,0.0792207792207792,0.0127024151515152,16.6840434257143,150.1976172,1791.03820312857,354.114110108414,44590.14,21648.6485714286
1954,"e","s","b",3,5,625,93,12,78,"r",10393.2142857143,0.480245775729647,0.218271469400922,118.923201551429,123.42963726,7821.84606026286,745.281734525356,54847.9085714286,8316.31428571429
1955,"e","s","b",3,5,225,33,4,28,"r",3312.41428571429,0.530995670995671,0.196047246580087,48.0895096542857,38.9663950942857,2702.16555244571,267.295699523475,17177.4857142857,2652.87714285714
1956,"e","s","b",3,5,225,33,4,28,"r",3266.16857142857,0.506666666666667,0.193310165367965,19.6433732,54.9728292371429,2998.09843748857,283.444803218658,24646.9542857143,3329.11428571429
1957,"e","s","b",3,5,225,11,4,28,"d",261.371428571429,0.237922077922078,0.0464082802597403,26.12492344,100.660228777143,1791.66166853429,423.841073468441,42045.8942857143,8652.76857142857
1958,"e","s","b",3,5,225,11,4,28,"r",1441.64285714286,0.735844155844156,0.255973516103896,19.2564012371429,46.95885044,2803.74374442286,258.37389917727,20349.0485714286,3421.28
1959,"e","s","b",3,5,225,11,4,28,"d",810.32,0.504935064935065,0.143877838701299,8.76349404,137.025563597143,2752.07334821429,281.025922521209,59014.8342857143,10262.4714285714
1960,"e","s","b",3,5,625,93,12,78,"r",12720.3542857143,0.541505376344086,0.267144537542243,98.7643172057143,462.832081491429,7640.81604352571,777.371252018296,162865.797142857,59469.1714285714
1961,"e","s","b",3,5,225,11,4,28,"r",1603.87142857143,0.756363636363636,0.284778308311688,11.5644341457143,39.2106417057143,2979.88694756857,268.90969143028,17663.8628571429,2415.42571428571
1962,"e","s","b",3,5,225,11,4,28,"r",1232.64285714286,0.693246753246753,0.218864141298701,18.6434789285714,50.0278961942857,2546.76897323714,281.821284054151,22393.5457142857,2955.29714285714
1963,"e","s","b",4,10,225,11,4,28,"d",608.408571428571,0.462337662337662,0.108027089090909,37.8220329457143,705.3513561,6931.24863287143,353.796924138494,134897.568571429,78825.16
1964,"e","s","b",4,10,625,93,12,78,"r",10585.4028571429,0.522396313364055,0.222307687803379,353.794955362857,643.631835991429,21501.4276284343,771.90344740454,208444.088571429,88411.6057142857
1965,"e","s","b",4,10,225,33,4,28,"d",1191.45142857143,0.264588744588745,0.0705167748051948,63.0175460828571,376.506763451429,7273.88460386571,325.179607538686,102594.162857143,54471.8828571429
1966,"e","s","b",4,10,625,93,12,78,"r",12556.8742857143,0.567711213517665,0.263711237357911,333.382424334286,651.354637308571,23718.6563003086,831.048410156776,207711.022857143,88690.2685714286
1967,"e","s","b",4,10,225,11,4,28,"d",613.491428571429,0.46987012987013,0.108929588571429,42.9247056142857,227.019609437143,7801.06821994,315.823580617189,83682.1314285714,25813.6
1968,"e","s","b",4,10,625,31,12,78,"r",5528.73714285714,0.768202764976958,0.348332734193548,284.743853142857,968.417745588571,23823.1619197143,767.384440461732,284965.151428571,135833.78
1969,"e","s","b",4,10,625,31,12,78,"r",4691.25142857143,0.706175115207373,0.295567756682028,241.019249508571,790.010580411429,24665.87260048,796.17793087236,263797.097142857,100669.874285714
1970,"e","s","b",4,10,625,31,12,78,"r",6124.86857142857,0.784331797235023,0.385891416682028,281.307865965714,554.087287997143,24545.9612221543,739.998477649936,192783.931428571,69314.6485714286
1971,"e","s","b",4,10,625,93,12,78,"d",6672.54285714286,0.432135176651306,0.140132368417819,244.354796542857,2845.11511167714,24044.8893248486,653.974673263589,545117.96,353140.337142857
1972,"e","s","b",4,10,225,33,4,28,"r",4635.80857142857,0.657748917748918,0.274373140606061,121.940689645714,206.633108337143,8718.57454803714,274.940139644945,67730.22,28410.3657142857
1973,"e","s","b",4,10,625,31,12,78,"d",1741.39142857143,0.42294930875576,0.109714681474654,154.961362211429,1489.27685273429,20265.5912946943,833.968963137678,356360.391428571,216700.002857143
1974,"e","s","b",4,10,625,31,12,78,"r",6036.42571428571,0.807834101382488,0.380319160184332,279.078535517143,1335.19248889714,22213.6730246229,739.129818140602,350260.922857143,187330.437142857
1975,"e","s","b",4,10,625,31,12,78,"r",5459.56571428571,0.761290322580645,0.34397465437788,269.26855366,1012.96449226286,22372.5951563086,732.51727899186,282034.174285714,151377.157142857
1976,"e","s","b",4,10,225,33,4,28,"d",893.088571428571,0.213419913419913,0.0528579890909091,52.0446719942857,496.196026851429,8180.02166302286,300.978573062097,123155.945714286,65889.16
1977,"e","s","b",4,10,225,33,4,28,"d",509.885714285714,0.151688311688312,0.0301778951515152,38.3916616485714,436.043945368571,7662.69547438571,314.207613915933,118733.442857143,66619.3457142857
1978,"e","s","b",4,10,625,93,12,78,"r",11589.7342857143,0.544116743471582,0.243399997480799,334.860614337143,495.349615017143,23519.3518583029,801.099880694366,173053.848571429,61963.7285714286
1979,"e","s","b",4,10,225,33,4,28,"r",3764.14,0.556796536796537,0.222782907099567,107.022545522857,193.565725497143,8544.33641188857,264.332262602379,63959.4514285714,25230.5542857143
1980,"e","s","b",4,10,625,93,12,78,"d",5196.60571428571,0.353855606758833,0.109135704976959,220.560463454286,2079.42117193143,20872.44437506,629.301794444295,426126,252560.945714286
1981,"e","s","b",4,10,225,33,4,28,"d",539.422857142857,0.172727272727273,0.031926069004329,39.8163488428571,498.140993391429,7295.16939178286,335.550079948621,135107.462857143,72772.8057142857
1982,"e","s","b",4,10,625,93,12,78,"r",11341.3057142857,0.543410138248848,0.23818266390169,370.150300617143,614.476049171429,23717.2911942486,767.579926430973,196428.694285714,83578.22
1983,"e","s","b",4,10,625,93,12,78,"d",5388.81714285714,0.333302611367128,0.113172403102919,241.252832511429,2287.25582596286,20719.0888784086,538.590321819833,420843.537142857,290181.851428571
1984,"e","s","b",4,10,225,11,4,28,"r",1725.72,0.816363636363636,0.306413352207792,71.66239638,249.577349422857,8703.78000564571,343.5988523868,79537.4914285714,34007.6085714286
1985,"e","s","b",4,10,225,11,4,28,"r",1519.25714285714,0.765194805194805,0.269754464675325,66.8542699685714,218.226389554286,7811.46309714,315.196055200369,80094.84,24529.7857142857
1986,"e","s","b",4,10,225,33,4,28,"d",422.068571428571,0.12034632034632,0.0249803844155844,36.5456103771429,404.122606105714,7537.09070875714,369.917651621926,106452.548571429,58240.1228571429
1987,"e","s","b",4,10,625,31,12,78,"d",2254.91142857143,0.523870967741936,0.142068511981567,184.726454077143,1711.83645096571,21666.74913508,752.788049969423,399479.385714286,246621.06
1988,"e","s","b",4,10,625,93,12,78,"r",9947.53142857143,0.490076804915515,0.208911530506912,318.950407311429,698.949375074286,25142.1107032,803.459992984761,232554.917142857,94625.4114285714
1989,"e","s","b",4,10,625,31,12,78,"d",2346.6,0.514654377880184,0.147845261658986,192.372960385714,1693.68579248286,21396.7528348657,659.195852361707,316392.691428571,204255.22
1990,"e","s","b",4,10,225,33,4,28,"r",4160.79142857143,0.603896103896104,0.246258963116883,98.7732728342857,214.556674148571,8424.67349893714,296.686338347175,75478.0371428571,26961.8771428571
1991,"e","s","b",4,10,225,11,4,28,"r",1725.48571428571,0.811168831168831,0.306371753506493,73.6775986285714,271.21145092,8956.35059715714,320.147455543364,95056.9542857143,34260.2942857143
1992,"e","s","b",4,10,225,33,4,28,"r",3938.70285714286,0.589177489177489,0.233114515497835,104.874847168571,297.989771268571,8498.75463736,308.863846167648,95239.0485714286,40165.8742857143
1993,"e","s","b",4,10,225,11,4,28,"r",1754.82285714286,0.795324675324675,0.311580762077922,77.68364546,237.127170842857,9430.36736055143,316.354862910227,86542.4285714286,27881.6171428571
1994,"e","s","b",4,10,625,31,12,78,"d",2599.85428571429,0.525529953917051,0.163801303317972,210.719923002857,1318.20445318857,23552.4958315371,815.972703993465,326974.122857143,187604.357142857
1995,"e","s","b",4,10,225,11,4,28,"d",544.054285714286,0.425714285714286,0.0966005475324675,37.3197625085714,171.159335988571,8364.45491637143,382.560813606276,63661.6571428571,19237.8314285714
1996,"e","s","b",4,10,225,11,4,28,"d",627.02,0.483636363636364,0.111331676883117,35.2112177514286,307.326830397143,7276.59000006286,378.073419641906,105776.122857143,41402.42
1997,"e","s","b",4,10,225,33,4,28,"r",3662.34571428571,0.553593073593074,0.216758150909091,114.236234142857,190.139681957143,8373.08380586,296.330430384375,71094.3885714286,21121.7057142857
1998,"e","s","b",4,10,625,93,12,78,"d",4893.38285714286,0.353149001536098,0.102767617112135,232.342183065714,2942.63618308571,22662.5671540686,573.081938110329,467066.474285714,325969.28
1999,"e","s","b",4,10,225,11,4,28,"r",1563.49714285714,0.778961038961039,0.277609577402597,68.1062277142857,368.54826456,7920.95726568571,326.535685005943,117922.077142857,49750.5514285714
2000,"e","s","b",4,10,625,93,12,78,"d",3447.06571428571,0.304761904761905,0.0723930133333333,204.127936714286,1455.95824784,24371.9014118971,819.163115251938,414404.702857143,211969.905714286
2001,"e","s","b",4,10,225,11,4,28,"d",579.817142857143,0.451948051948052,0.102950489090909,43.1768258057143,292.244620585714,8228.83673556286,343.583662625594,96542.3371428571,39501.5685714286
2002,"e","s","b",4,10,625,31,12,78,"d",2280.90571428571,0.52221198156682,0.143706256958525,161.46206094,2159.95881705714,21359.6592299543,600.178407233252,424709.28,271345.768571429
2003,"e","s","b",4,5,625,93,12,78,"d",630.84,0.0727496159754224,0.013248488202765,85.7093841342857,445.02199224,8751.08281814286,856.662785430623,156042.011428571,55646.32
2004,"e","s","b",4,5,625,31,12,78,"d",660.082857142857,0.202672811059908,0.0415878820276498,103.58793408,825.24555254,9929.90250005714,957.045323012144,282398.86,102761.562857143
2005,"e","s","b",4,5,225,11,4,28,"d",276.465714285714,0.290909090909091,0.0490883724675325,20.7839435371429,270.917678614286,3811.73980472286,296.265582939517,85877.2342857143,40467.8942857143
2006,"e","s","b",4,5,225,33,4,28,"r",2012.78285714286,0.383549783549784,0.119127773246753,97.2265792085714,99.2908259514286,3570.42525116,270.494013767808,41830.1828571429,7997.20285714286
2007,"e","s","b",4,5,625,31,12,78,"r",2793.46857142857,0.52221198156682,0.175999784608295,239.043020011429,1284.52799672571,11594.4479185743,499.934203222184,319034.311428571,182367.325714286
2008,"e","s","b",4,5,625,93,12,78,"d",1690.06,0.143440860215054,0.0354935315514593,160.445777151429,1169.80740521429,9311.92957038,728.409547039358,310436.722857143,164540.02
2009,"e","s","b",4,5,225,11,4,28,"d",172.88,0.211688311688312,0.0306960228571429,12.6913953914286,142.847790251429,3255.62330364857,444.177738762243,58890.42,12678.3457142857
2010,"e","s","b",4,5,225,33,4,28,"d",144.528571428571,0.0677056277056277,0.00855401151515152,27.92762072,203.52559158,3756.21854916571,308.093036156837,64632.8685714286,26577.8571428571
2011,"e","s","b",4,5,225,11,4,28,"r",809.934285714286,0.554025974025974,0.143809354285714,50.6068464714286,134.687578177143,4279.30927459714,321.027286539299,56423.6514285714,11092.6
2012,"e","s","b",4,5,225,11,4,28,"d",46.7314285714286,0.138701298701299,0.0082974825974026,11.34346342,126.468738905714,2979.29227686857,394.439659671553,55460.5457142857,8696.22
2013,"e","s","b",4,5,225,33,4,28,"r",1619.76,0.331948051948052,0.0958664775757576,79.2301696171429,121.416026857143,4397.12291859429,277.912156871189,50142.6142857143,10708.9028571429
2014,"e","s","b",4,5,625,93,12,78,"r",4864.47714285714,0.287035330261137,0.10216055827957,314.191216734286,316.257416365714,10883.2731808657,767.707393015069,132467.431428571,26919.6
2015,"e","s","b",4,5,625,93,12,78,"r",5983.67428571429,0.323993855606759,0.125665202457757,328.318833297143,487.858381774286,11506.8328795229,710.303846738095,188404.314285714,51411.4142857143
