"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
10671,"i","s","t",3,10,225,33,4,28,"r",112.290969899666,0.0502685720077024,0.00664600354717746,0.219318110367893,0.0386312240802676,0.477946903010033,414.002488819355,NA,NA
10672,"i","s","t",3,10,625,93,12,78,"d",0,0,0,0,0.074708474916388,2.65031177926421,NA,NA,NA
10673,"i","s","t",3,10,225,33,4,28,"r",29.0769230769231,0.0459106111280024,0.00172092844836323,0.056790635451505,0.0185382408026756,1.00870700334448,409.741364207254,NA,NA
10674,"i","s","t",3,10,225,33,4,28,"d",0,0,0,0,0.0463523444816053,2.60439700668896,NA,NA,NA
10675,"i","s","t",3,10,625,31,12,78,"r",0.421404682274247,0.0108965368432409,2.65484949832776e-05,0.000823003344481605,0.000235157190635452,1.17694357859532,721.757432405405,NA,NA
10676,"i","s","t",3,10,225,33,4,28,"r",0.0434782608695652,0.00131752305665349,2.57312252964427e-06,8.49130434782609e-05,0.0891903177257525,1.44712146153846,320.916666666667,NA,NA
10677,"i","s","t",3,10,225,33,4,28,"d",0,0,0,0,0.315138903010033,3.99305577926421,NA,NA,NA
10678,"i","s","t",3,10,225,11,4,28,"d",0,0,0,0,0.0294993311036789,1.18601023076923,NA,NA,NA
10679,"i","s","t",3,10,625,31,12,78,"d",0,0,0,0,1.61916655852843,1.96785463210702,NA,NA,NA
10680,"i","s","t",3,10,225,11,4,28,"d",0,0,0,0,0.184919528428094,0.85709483277592,NA,NA,NA
10681,"i","s","t",3,5,225,11,4,28,"r",0.0100334448160535,0.000912131346913956,1.78139252052296e-06,1.95953177257525e-05,0.00832852173913043,0.34819797993311,456,NA,NA
10682,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.0293487725752508,0.967684802675585,NA,NA,NA
10683,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.0232801237458194,1.47039572909699,NA,NA,NA
10684,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,1.35288162876254,0.440347598662207,NA,NA,NA
10685,"i","s","t",3,5,225,11,4,28,"r",0.0334448160535117,0.00304043782304652,5.93797506840985e-06,6.53177257525084e-05,0.0441115685618729,1.49788314381271,301.5,NA,NA
10686,"i","s","t",3,5,625,93,12,78,"r",0.0535117056856187,0.000575394684791599,1.12374581939799e-06,0.000104508361204013,0.0790394147157191,2.06287189297659,1067.5,NA,NA
10687,"i","s","t",3,5,625,31,12,78,"r",1.50501672240803,0.0207142086524976,9.48183191282771e-05,0.00293936789297659,0.0309820735785953,1.99662239130435,515.209085557692,NA,NA
10688,"i","s","t",3,5,625,31,12,78,"r",305.170568561873,0.0937533714532312,0.019226967849822,0.596035989966555,0.0600960434782609,2.63701227424749,703.202598473684,NA,NA
10689,"i","s","t",3,5,225,33,4,28,"r",0.0769230769230769,0.00222965440356745,4.55244755244755e-06,0.000150230769230769,0.0848921772575251,0.873392648829431,248.75,NA,NA
10690,"i","s","t",3,5,625,31,12,78,"r",0.0635451505016722,0.00161829755097637,4.00334448160535e-06,0.000124103678929766,0.0250244481605351,0.309083217391304,1038.12820507692,NA,NA
10691,"i","s","t",3,5,225,11,4,28,"r",0.0334448160535117,0.00304043782304652,5.93797506840985e-06,6.53177257525084e-05,0.0176105986622074,0.403029016722408,328.875,NA,NA
10692,"i","s","t",3,5,625,31,12,78,"r",0,0,0,0,0.0625848662207358,0.562016327759197,NA,NA,NA
10693,"i","s","t",3,5,225,33,4,28,"r",0.0167224080267559,0.00050673963717442,9.89662511401642e-07,3.26588628762542e-05,0.0913718060200669,0.724785311036789,410.4,NA,NA
10694,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0204849030100334,1.80476546153846,NA,NA,NA
10695,"i","s","t",3,5,225,11,4,28,"r",0.00334448160535117,0.000304043782304652,5.93797506840985e-07,6.53177257525084e-06,0.00990929765886288,0.275657956521739,598,NA,NA
10696,"i","s","t",3,5,625,31,12,78,"r",0.00334448160535117,0.000107886503398425,2.10702341137124e-07,6.53177257525084e-06,0.0455616421404682,1.94160830769231,871,NA,NA
10697,"i","s","t",3,5,625,31,12,78,"r",0.00334448160535117,0.000107886503398425,2.10702341137124e-07,6.53177257525084e-06,0.0529954481605351,0.776957943143813,2288,NA,NA
10698,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.0934230133779264,1.26810026421405,NA,NA,NA
10699,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0976690635451505,0.932430575250836,NA,NA,NA
10700,"i","s","t",3,5,625,31,12,78,"r",0.207357859531773,0.00658107670730392,1.30635451505017e-05,0.000404969899665552,0.0679866923076923,0.558691287625418,993.407407407407,NA,NA
10701,"i","s","t",3,5,625,31,12,78,"r",0.00334448160535117,0.000107886503398425,2.10702341137124e-07,6.53177257525084e-06,0.0303092809364548,0.984126528428094,204,NA,NA
10702,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.0137240836120401,1.21797226086957,NA,NA,NA
10703,"i","s","t",3,5,225,11,4,28,"r",0,0,0,0,0.0407474080267559,1.67363823745819,NA,NA,NA
10704,"i","s","t",3,5,225,33,4,28,"r",0.096989966555184,0.00273639404074187,5.74004256612952e-06,0.000189421404682274,0,0.504173872909699,286.14,NA,NA
10705,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.0636887959866221,1.06860716722408,NA,NA,NA
10706,"i","s","t",3,5,225,33,4,28,"r",0.474916387959866,0.0117563595824465,2.81064153238066e-05,0.000927511705685619,0.00280881605351171,0.642923869565217,317.659883709302,NA,NA
10707,"i","s","t",3,5,625,93,12,78,"r",0.451505016722408,0.00334448160535117,9.48160535117057e-06,0.000881789297658863,0.318600785953177,2.16877175585284,877.737804841463,NA,NA
10708,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.0902876722408027,0.872869989966555,NA,NA,NA
10709,"i","s","t",3,5,625,93,12,78,"r",2.05685618729097,0.00694069838529867,4.31960657388427e-05,0.00401723411371237,0.115181525083612,0.521555829431438,659.21384092,NA,NA
10710,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0,0.691451505016722,NA,NA,NA
10711,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.0107845652173913,1.80093106354515,NA,NA,NA
10712,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.569770043478261,0.388815197324415,NA,NA,NA
10713,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.0232153578595318,1.25687143812709,NA,NA,NA
10714,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.0529103779264214,0.444449829431438,NA,NA,NA
10715,"i","s","t",3,5,225,11,4,28,"r",0.00334448160535117,0.000304043782304652,5.93797506840985e-07,6.53177257525084e-06,0.0679738929765886,1.170764090301,96,NA,NA
10716,"i","s","t",3,5,625,93,12,78,"r",0.0501672240802676,0.000539432516992124,1.05351170568562e-06,9.79765886287626e-05,0.0392453010033445,2.74395729765886,857.666666666667,NA,NA
10717,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.246472367892977,8.64939729765886,NA,NA,NA
10718,"i","s","t",3,5,625,93,12,78,"r",2313.86287625418,0.142266335814723,0.0485942261301111,4.51926303010033,0.0571759130434783,0.768518324414716,635.862210847826,NA,NA
10719,"i","s","t",3,5,625,93,12,78,"r",0.0468227424749164,0.000503470349192649,9.83277591973244e-07,9.14448160535117e-05,0.312996418060201,1.85544874247492,554.285714285714,NA,NA
10720,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.031380127090301,2.9291644916388,NA,NA,NA
10721,"i","s","t",3,5,225,33,4,28,"r",0.0100334448160535,0.000304043782304652,5.93797506840985e-07,1.95953177257525e-05,0.0722131705685619,0.889265879598662,286,NA,NA
10722,"i","s","t",3,5,625,93,12,78,"r",0.290969899665552,0.00208580573236955,6.11036789297659e-06,0.000568264214046823,0.0121824949832776,1.91830145150502,919.295586487805,NA,NA
10723,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0961797993311037,0.970232404682274,NA,NA,NA
10724,"i","s","t",3,5,225,33,4,28,"d",0.00668896321070234,0.000202695854869768,3.95865004560657e-07,1.30635451505017e-05,0.011483508361204,0.153584468227425,508,NA,NA
10725,"i","s","t",3,5,225,11,4,28,"r",0,0,0,0,0.00489882943143813,0.16195218729097,NA,NA,NA
10726,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.251397538461538,0.967057719063545,NA,NA,NA
10727,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.0323735050167224,1.0146577993311,NA,NA,NA
10728,"i","s","t",3,5,625,93,12,78,"r",0.00334448160535117,3.5962167799475e-05,7.02341137123746e-08,6.53177257525084e-06,0,3.12134153511706,133,NA,NA
10729,"i","s","t",3,5,225,11,4,28,"r",0,0,0,0,0.114339244147157,0.98204256187291,NA,NA,NA
10730,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.00989563545150502,1.03943442809365,NA,NA,NA
10731,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.0408064782608696,0.369231632107023,NA,NA,NA
10732,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0,2.31643843478261,NA,NA,NA
10733,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.165577806020067,1.35628484949833,NA,NA,NA
10734,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.0109607357859532,0.217332163879599,NA,NA,NA
10735,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0,0,NA,NA,NA
10736,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.132681294314381,0.770327745819398,NA,NA,NA
10737,"i","s","t",3,5,225,33,4,28,"r",0.0334448160535117,0.000912131346913956,1.97932502280328e-06,6.53177257525084e-05,0.00852445150501672,1.11777498996656,353.444444444444,NA,NA
10738,"i","s","t",3,5,225,11,4,28,"r",1.36789297658863,0.0598966251140164,0.000242866524779568,0.00267153177257525,0.0108694247491639,0.509935003344482,390.033694264286,NA,NA
10739,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.00914485953177258,0.865645441471572,NA,NA,NA
10740,"i","s","t",3,5,625,31,12,78,"r",0.00334448160535117,0.000107886503398425,2.10702341137124e-07,6.53177257525084e-06,0.21362835451505,3.70690018394649,751,NA,NA
10741,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0,0.398992301003344,NA,NA,NA
10742,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.00536285284280936,0.403297234113712,NA,NA,NA
10743,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.164467153846154,1.54433353177258,NA,NA,NA
10744,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.00973283946488294,0.960244662207358,NA,NA,NA
10745,"i","s","t",3,5,625,31,12,78,"r",0.0635451505016722,0.00204984356457007,4.00334448160535e-06,0.000124103678929766,0.0205827959866221,1.87336653511706,1177.66666666667,NA,NA
10746,"i","s","t",3,5,225,33,4,28,"r",0.11371237458194,0.0031417857504814,6.72970507753116e-06,0.000222080267558528,0.0227382274247492,0.316961070234114,411.26190475,NA,NA
10747,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0,0.25942552173913,NA,NA,NA
10748,"i","s","t",3,5,625,31,12,78,"r",0.284280936454849,0.00819937425828029,1.79096989966555e-05,0.000555200668896321,0.0329614046822743,8.37239320735786,976.190860193548,NA,NA
10749,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0429684983277592,0.903212150501672,NA,NA,NA
10750,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.281406575250836,0.449878043478261,NA,NA,NA
10751,"i","s","t",3,5,225,33,4,28,"r",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,6.53177257525084e-06,0.0191196421404682,0.898998852842809,580,NA,NA
10752,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,6.1990682909699,1.56234934448161,NA,NA,NA
10753,"i","s","t",3,5,225,11,4,28,"r",0.267558528428094,0.0215871085436303,4.75038005472788e-05,0.000522541806020067,0.132322421404682,0.630630314381271,398.3828125,NA,NA
10754,"i","s","t",3,5,225,33,4,28,"r",0.00668896321070234,0.000202695854869768,3.95865004560657e-07,1.30635451505017e-05,0.0187472173913043,0.403688946488294,284,NA,NA
10755,"i","s","t",3,5,625,31,12,78,"r",0.0133779264214047,0.000431546013593699,8.42809364548495e-07,2.61270903010033e-05,0.344383257525084,1.71756723411371,1163.33333333333,NA,NA
10756,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.593240137123746,1.07772609698997,NA,NA,NA
10757,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0469337491638796,7.10763701672241,NA,NA,NA
10758,"i","s","t",3,5,625,31,12,78,"r",1.93979933110368,0.0268637393462078,0.000122209407703096,0.00378849163879599,0.218383953177258,0.795195795986622,193.518448628571,NA,NA
10759,"i","s","t",3,5,225,33,4,28,"r",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,6.53177257525084e-06,0.0511598628762542,0.383687371237458,553,NA,NA
10760,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0303221337792642,2.041381,NA,NA,NA
10761,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0,0.230892852842809,NA,NA,NA
10762,"i","s","t",3,5,225,11,4,28,"r",0.0267558528428094,0.00243235025843721,4.75038005472788e-06,5.22541806020067e-05,0.053563525083612,0.486993953177258,312.125,NA,NA
10763,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.00931488628762542,0.508661234113712,NA,NA,NA
10764,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.00657789632107023,0.415603889632107,NA,NA,NA
10765,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.207755989966555,3.23410674247492,NA,NA,NA
10766,"i","s","t",3,5,625,93,12,78,"r",0.317725752508361,0.00294889775955695,6.67224080267559e-06,0.000620518394648829,0,0.897228618729097,934.328055516667,NA,NA
10767,"i","s","t",3,5,225,11,4,28,"r",0.0133779264214047,0.00121617512921861,2.37519002736394e-06,2.61270903010033e-05,0.0328567826086957,0.778316615384615,615.25,NA,NA
10768,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0,0.242448381270903,NA,NA,NA
10769,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0111373511705686,1.66103766220736,NA,NA,NA
10770,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0787976120401338,1.50917728762542,NA,NA,NA
10771,"i","s","t",3,5,625,93,12,78,"r",0.0434782608695652,0.00035962167799475,9.1304347826087e-07,8.49130434782609e-05,0,1.80660755852843,787.925925888889,NA,NA
10772,"i","s","t",3,5,625,93,12,78,"r",1.1438127090301,0.00611356852591074,2.40203186248067e-05,0.00223388963210702,0.0737285652173913,0.694952842809365,925.347775514563,NA,NA
10773,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.0171987357859532,1.37329466555184,NA,NA,NA
10774,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.0342284214046823,0.726124408026756,NA,NA,NA
10775,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0,0.679073066889632,NA,NA,NA
10776,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.0291008628762542,2.10357396655518,NA,NA,NA
10777,"i","s","t",3,5,625,31,12,78,"r",0.0133779264214047,0.000431546013593699,8.42809364548495e-07,2.61270903010033e-05,0.105671180602007,0.677132969899666,1333.33333333333,NA,NA
10778,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0,0.684893070234114,NA,NA,NA
10779,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.166237334448161,2.11633786287625,NA,NA,NA
10780,"i","s","t",3,5,625,93,12,78,"r",835.190635451505,0.0667457834358255,0.0175401233142734,1.63123148160535,0.0326606421404682,1.00150851170569,583.950068830065,NA,NA
10781,"i","s","t",3,5,225,33,4,28,"r",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,6.53177257525084e-06,0.0522377491638796,1.1080223812709,400,NA,NA
10782,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.0438306856187291,0.811428311036789,NA,NA,NA
10783,"i","s","t",3,5,225,11,4,28,"r",0.00334448160535117,0.000304043782304652,5.93797506840985e-07,6.53177257525084e-06,0.0106471237458194,0.373164003344482,143,NA,NA
10784,"i","s","t",3,5,625,31,12,78,"d",0.00334448160535117,0.000107886503398425,2.10702341137124e-07,6.53177257525084e-06,0.342939632107023,1.86258189297659,1056,NA,NA
10785,"i","s","t",3,5,225,11,4,28,"r",0.00334448160535117,0.000304043782304652,5.93797506840985e-07,6.53177257525084e-06,0.139278929765886,0.702601966555184,261,NA,NA
10786,"i","s","t",3,5,225,33,4,28,"r",1.05016722408027,0.0135806222762745,6.21518191952975e-05,0.00205101003344482,0.0468944648829431,0.709604508361204,265.051694975309,NA,NA
10787,"i","s","t",3,5,625,93,12,78,"r",0.00334448160535117,3.5962167799475e-05,7.02341137123746e-08,6.53177257525084e-06,0.0694238193979933,3.37811541137124,1658,NA,NA
10788,"i","s","t",3,5,225,33,4,28,"d",0,0,0,0,0.0133973444816054,0.459199401337793,NA,NA,NA
10789,"i","s","t",3,5,225,33,4,28,"r",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,6.53177257525084e-06,0.0900785719063545,0.59115627090301,188,NA,NA
10790,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.0163758862876254,1.32543318060201,NA,NA,NA
10791,"i","s","t",3,5,625,93,12,78,"d",0,0,0,0,0.0230583277591973,0.139984488294314,NA,NA,NA
10792,"i","s","t",3,5,625,31,12,78,"r",0,0,0,0,0.163977331103679,1.27234619732441,NA,NA,NA
10793,"i","s","t",3,5,625,93,12,78,"r",1468.3110367893,0.106591865357644,0.0308365014205056,2.86779462876254,1.40228446822742,6.66229181939799,830.341932113726,NA,NA
10794,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.104828341137124,1.36288236789298,NA,NA,NA
10795,"i","s","t",3,5,625,93,12,78,"r",0.632107023411371,0.00417161146473909,1.32742474916388e-05,0.00123450501672241,0.00224052508361204,0.46377208361204,803.01479394382,NA,NA
10796,"i","s","t",3,5,625,31,12,78,"d",0,0,0,0,0.981892408026756,1.6894526722408,NA,NA,NA
10797,"i","s","t",3,5,225,33,4,28,"r",0.528428093645485,0.0108442282355326,3.12733353602919e-05,0.00103202006688963,0.0127115618729097,0.634366698996656,201.909999969231,NA,NA
10798,"i","s","t",3,5,225,11,4,28,"r",0.0702341137123746,0.00638491942839769,1.24697476436607e-05,0.000137167224080268,0.00615981939799331,1.16254004347826,313.472222222222,NA,NA
10799,"i","s","t",3,5,225,11,4,28,"d",0,0,0,0,0.0108367759197324,0.97501391638796,NA,NA,NA
10800,"i","s","t",3,5,225,33,4,28,"r",0.00668896321070234,0.000202695854869768,3.95865004560657e-07,1.30635451505017e-05,0.0539360702341137,0.557848668896321,106,NA,NA
10801,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0,3.18211704013378,NA,NA,NA
10802,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.0236203311036789,1.15766048829431,NA,NA,NA
10803,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.0155792341137124,1.63575155183946,NA,NA,NA
10804,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.0967414949832776,0.937767384615385,NA,NA,NA
10805,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0,0.501521568561873,NA,NA,NA
10806,"i","s","t",4,10,225,33,4,28,"r",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,6.53177257525084e-06,0.026827602006689,0.397594404682274,464,NA,NA
10807,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0.426140294314381,1.54784786287625,NA,NA,NA
10808,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.173409662207358,1.2574527993311,NA,NA,NA
10809,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,1.37933060200669,12.3020480535117,NA,NA,NA
10810,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.79696635451505,2.01171831103679,NA,NA,NA
10811,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.0882365752508361,1.57431631438127,NA,NA,NA
10812,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.202405986622074,3.00924913712375,NA,NA,NA
10813,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.097623347826087,2.69011894648829,NA,NA,NA
10814,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.154172464882943,1.26909315050167,NA,NA,NA
10815,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.0252599230769231,3.23197072575251,NA,NA,NA
10816,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.0407476622073579,0.770530240802676,NA,NA,NA
10817,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.385549431438127,0.82425097993311,NA,NA,NA
10818,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.0283692842809365,3.64191137792642,NA,NA,NA
10819,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.273123632107023,3.52849296655518,NA,NA,NA
10820,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.0885630769230769,2.48599453511706,NA,NA,NA
10821,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0,0.370995331103679,NA,NA,NA
10822,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.0763547123745819,2.73079495652174,NA,NA,NA
10823,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0,5.1222691270903,NA,NA,NA
10824,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.154518715719064,4.67268454180602,NA,NA,NA
10825,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.0158468528428094,2.67111680602007,NA,NA,NA
10826,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.137534879598662,1.46707731772575,NA,NA,NA
10827,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,1.65923499665552,3.14720245819398,NA,NA,NA
10828,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.107852722408027,1.24843834448161,NA,NA,NA
10829,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0.50911843812709,2.35794398996656,NA,NA,NA
10830,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.0144424849498328,3.27127490635452,NA,NA,NA
10831,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.17636889632107,0.39389718729097,NA,NA,NA
10832,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,1.40115451505017,1.87835710367893,NA,NA,NA
10833,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,1.08300428762542,2.27861709698997,NA,NA,NA
10834,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.0505589397993311,11.920809812709,NA,NA,NA
10835,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.00880535117056856,0.907444919732441,NA,NA,NA
10836,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0.0951277892976589,1.44514876254181,NA,NA,NA
10837,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.0181267926421405,5.37995098327759,NA,NA,NA
10838,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.157811120401338,5.32594281270903,NA,NA,NA
10839,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.714222839464883,1.72797299331104,NA,NA,NA
10840,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0.0190085217391304,1.06679775250836,NA,NA,NA
10841,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0,2.40115448494983,NA,NA,NA
10842,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,1.74899356856187,3.88659417725753,NA,NA,NA
10843,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.175794123745819,4.1808955451505,NA,NA,NA
10844,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.0631008929765886,0.674729056856187,NA,NA,NA
10845,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.158261742474916,4.83810574916388,NA,NA,NA
10846,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,2.99376795652174,1.67648627424749,NA,NA,NA
10847,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.473674785953177,1.77725185953177,NA,NA,NA
10848,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.622027505016722,1.45184425752508,NA,NA,NA
10849,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.024972525083612,4.01259367892977,NA,NA,NA
10850,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.0194656789297659,1.46675724080268,NA,NA,NA
10851,"i","s","t",4,10,225,11,4,28,"r",0.00334448160535117,0.000304043782304652,5.93797506840985e-07,6.53177257525084e-06,0.0466003879598662,2.33342219732441,231,NA,NA
10852,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.952249331103679,2.4172432173913,NA,NA,NA
10853,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0.0562808829431438,1.60592553846154,NA,NA,NA
10854,"i","s","t",4,10,625,31,12,78,"r",0.00334448160535117,0.000107886503398425,2.10702341137124e-07,6.53177257525084e-06,0.102711772575251,1.01932830769231,1442,NA,NA
10855,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,3.61437176254181,5.7303442006689,NA,NA,NA
10856,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.0465091137123746,3.10884546153846,NA,NA,NA
10857,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.039193143812709,9.09382141137124,NA,NA,NA
10858,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.212622602006689,4.58039775585284,NA,NA,NA
10859,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.80632027090301,5.52164071237458,NA,NA,NA
10860,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.0088640602006689,0.848792394648829,NA,NA,NA
10861,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.00215561204013378,0.942457481605351,NA,NA,NA
10862,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0,4.32549208695652,NA,NA,NA
10863,"i","s","t",4,10,225,11,4,28,"r",0.00668896321070234,0.000608087564609304,1.18759501368197e-06,1.30635451505017e-05,0.275644923076923,2.02552737458194,329.5,NA,NA
10864,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.141761518394649,0.881616702341137,NA,NA,NA
10865,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.0395130367892977,1.05792700668896,NA,NA,NA
10866,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0,1.00509466889632,NA,NA,NA
10867,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.152487284280936,4.07026634448161,NA,NA,NA
10868,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.0541385050167224,0.511927321070234,NA,NA,NA
10869,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,1.88018607692308,4.16157329765886,NA,NA,NA
10870,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,3.16684477926421,1.65138959866221,NA,NA,NA
10871,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0.0945009431438127,0.703065775919732,NA,NA,NA
10872,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,1.01803489966555,4.04182517056856,NA,NA,NA
